station,adf_stat,p_value
Hauptbahnhof_tief,-3.493993622418853,0.008142697140002656
Karlsplatz_Stachus,-3.719057381447119,0.0038529418255699274
Marienplatz,-3.5681117404559894,0.006400755984949467
Isartor,-4.598243906799361,0.00013013576528699702
Rosenheimer_Platz,-6.216015777748923,5.3636529823719144e-08
Ostbahnhof,-2.936837219501611,0.0412289718479594
Leuchtenbergring,-5.540373484719925,1.7070575744824483e-06
Pasing,-3.3288767970413815,0.01363600259529931
Laim,-4.214349965806406,0.0006230003549160604
Hirschgarten,-4.547478487417264,0.00016123907438297177
Donnersbergerbruecke,-3.4999139762469165,0.007989303608547469
Hackerbruecke,-1.7480993478565625,0.40651598927007704
Hauptbahnhof_tief,-7.189754511258013,2.5216512138127374e-10
Karlsplatz_Stachus,-3.4073927850347494,0.01070941899254572
Marienplatz,-2.907185256830657,0.044518807264984715
Isartor,-3.5916133281206526,0.005923402000243272
Rosenheimer_Platz,-4.119619434805864,0.0008986772100532131
Ostbahnhof,-5.438500322432287,2.8103976075611412e-06
Leuchtenbergring,-7.5700627919457,2.8569468968662387e-11
Pasing,-7.810041849581505,7.109935679418976e-12
Laim,-6.677127461650016,4.436123162128158e-09
Hirschgarten,-5.17427718981971,9.919868055080483e-06
Donnersbergerbruecke,-4.91245905925113,3.297836830815605e-05
Hackerbruecke,-4.517349378093019,0.000182922772033039
Hauptbahnhof_tief,-4.306977162161002,0.0004320151676134919
Karlsplatz_Stachus,-3.325117744322201,0.013792370348254241
Marienplatz,-4.273288915258937,0.0004939787359305349
Isartor,-4.101252009025608,0.0009639196063735529
Rosenheimer_Platz,-4.519085650484607,0.00018160128051461773
Ostbahnhof,-5.303073332087008,5.395956208588299e-06
Leuchtenbergring,-6.431909978169719,1.6892148387359705e-08
Pasing,-0.9823513710726967,0.7596466873021054
Laim,-2.039283927260473,0.2696183979797502
Hirschgarten,-2.207782606736074,0.2034329552582173
Donnersbergerbruecke,-2.303861813762392,0.17072548469225574
Hackerbruecke,-3.488117269741694,0.008297563770136723
Hauptbahnhof_tief,-2.4975169929586976,0.11607963668796578
Karlsplatz_Stachus,-1.5575457738422616,0.5048768560731168
Marienplatz,-3.493651430858478,0.008151643573436994
Isartor,-2.1915624798511937,0.2093220300573041
Rosenheimer_Platz,-2.578515073023116,0.09751956402304496
Ostbahnhof,-1.2459544580158861,0.6535216718557654
Leuchtenbergring,-1.8366888105112522,0.36240477635928237
Pasing,-6.230421894902032,4.969052909552874e-08
Laim,-10.503333031801235,1.0699133425350727e-18
Hirschgarten,-7.598921328622032,2.418387575045462e-11
Donnersbergerbruecke,-4.442906319264549,0.00024901953250769507
Hackerbruecke,-6.513998027009361,1.0827115188541569e-08
Hauptbahnhof_tief,-5.321178920503048,4.948801349303575e-06
Karlsplatz_Stachus,-4.973326152256801,2.5055010736872664e-05
Marienplatz,-3.9745075795268248,0.0015500397592910287
Isartor,-5.0449289919616325,1.807078296583341e-05
Rosenheimer_Platz,-5.773132356779832,5.334804010201896e-07
Ostbahnhof,-5.942013082118802,2.249345550280847e-07
Leuchtenbergring,-5.515272781012193,1.9313562825787194e-06
Pasing,-11.162523779491377,2.7651700435636754e-20
Laim,-11.42276786081266,6.809677938596922e-21
Hirschgarten,-11.862353788809608,6.799788164427504e-22
Donnersbergerbruecke,-11.020156729195655,6.015918024259574e-20
Hackerbruecke,-8.45143705066883,1.6582563499486685e-13
Hauptbahnhof_tief,-6.1244899965780615,8.69512361268907e-08
Karlsplatz_Stachus,-7.706529958526656,1.2971650625348482e-11
Marienplatz,-12.42342109033353,4.088807587637581e-23
Isartor,-10.60150480110048,6.154152659915895e-19
Rosenheimer_Platz,-8.056017484400495,1.6917701832782976e-12
Ostbahnhof,-11.002479989626817,6.628798487946315e-20
Leuchtenbergring,-5.940917215681235,2.2621012538024192e-07
Pasing,-10.662112070164055,4.380211663288664e-19
Laim,-5.161170792928243,1.0547135415591898e-05
Hirschgarten,-7.546644884064584,3.2702164169690386e-11
Donnersbergerbruecke,-4.959106358292857,2.672278917119447e-05
Hackerbruecke,-6.01496333630356,1.5415014212034898e-07
Hauptbahnhof_tief,-5.6374615042327285,1.055049078436152e-06
Karlsplatz_Stachus,-4.4293973677908065,0.00026322290549713617
Marienplatz,-5.982647757601958,1.8230333992904014e-07
Isartor,-5.67772480406713,8.627341052426852e-07
Rosenheimer_Platz,-5.5291653686929125,1.8038879527873484e-06
Ostbahnhof,-5.189017799438732,9.257512639090262e-06
Leuchtenbergring,-4.978026931232958,2.4526081606787915e-05
Pasing,-6.301108183670556,3.4104492555914655e-08
Laim,-3.0040024611250007,0.0345223076093033
Hirschgarten,-3.206213187205546,0.01962784068770804
Donnersbergerbruecke,-2.642139983329669,0.08459673827703545
Hackerbruecke,-3.3711625816969617,0.01198211017253432
Hauptbahnhof_tief,-7.28329864659828,1.4809884344524578e-10
Karlsplatz_Stachus,-3.667313227166439,0.004597134188974119
Marienplatz,-6.17727010618828,6.584167753512076e-08
Isartor,-3.319009153146055,0.014049854828798568
Rosenheimer_Platz,-3.1975731322406666,0.020125586317840883
Ostbahnhof,-3.0863419440590603,0.027580596037695818
Leuchtenbergring,-3.1658890312123313,0.022046023892480178
Pasing,-12.52400923343008,2.5119261441092913e-23
Laim,-2.025961028821467,0.27530736102681597
Hirschgarten,-12.234343936746036,1.0363229303539933e-22
Donnersbergerbruecke,-11.082949062299182,4.265994105391106e-20
Hackerbruecke,-5.53919260131062,1.717016008142568e-06
Hauptbahnhof_tief,-5.066290200403781,1.638031218224053e-05
Karlsplatz_Stachus,-5.9368971280188685,2.3095040715995509e-07
Marienplatz,-4.339020898161973,0.00037994994436767226
Isartor,-3.9745731546977523,0.001549664923331753
Rosenheimer_Platz,-3.4632798848537796,0.00898176964613951
Ostbahnhof,-4.070962178561583,0.0010812795848634867
Leuchtenbergring,-3.3868004296810885,0.011417158999594286
Pasing,-6.797155885241038,2.2854899068227872e-09
Laim,-10.522939152879516,9.578269935674708e-19
Hirschgarten,-4.025668729047143,0.0012819084852703003
Donnersbergerbruecke,-6.908340254933135,1.2306412387920987e-09
Hackerbruecke,-6.337247069953285,2.8109114270743497e-08
Hauptbahnhof_tief,-7.057155240494539,5.338563724552667e-10
Karlsplatz_Stachus,-3.723305770712604,0.0037970273250461572
Marienplatz,-6.328059328322205,2.9526954641017953e-08
Isartor,-6.720842751269732,3.486402326225146e-09
Rosenheimer_Platz,-4.836112789812958,4.6364252659860995e-05
Ostbahnhof,-6.231889961077227,4.9304803183133986e-08
Leuchtenbergring,-6.0644810903000765,1.1908351639634261e-07
Pasing,-4.043747745912254,0.001197987176524373
Laim,-3.99165831011692,0.0014548261993557715
Hirschgarten,-3.4261744729735337,0.010098297577218456
Donnersbergerbruecke,-3.7782844881151822,0.0031374732813432447
Hackerbruecke,-5.046651806424146,1.792842552724892e-05
Hauptbahnhof_tief,-3.6664532934860077,0.004610540928324958
Karlsplatz_Stachus,-3.0125325978578092,0.03374047355237855
Marienplatz,-3.0787392213004328,0.028167116095774245
Isartor,-2.5496578850511105,0.10385460663462148
Rosenheimer_Platz,-3.0366323265164152,0.03161214761907289
Ostbahnhof,-2.5508749741732597,0.10358129654044235
Leuchtenbergring,-2.8901801087408394,0.04650189183121306
Pasing,-7.667218201744003,1.6290766520827774e-11
Laim,-9.122029361577335,3.1861517936400168e-15
Hirschgarten,-10.321156434635855,3.0066047720521862e-18
Donnersbergerbruecke,-9.685356405423077,1.174562481121284e-16
Hackerbruecke,-7.696207649513742,1.3771733414341194e-11
Hauptbahnhof_tief,-7.518676887388003,3.842224061064575e-11
Karlsplatz_Stachus,-4.7779446244798285,5.992318832564807e-05
Marienplatz,-6.828098277882375,1.924649519708555e-09
Isartor,-6.777935088045167,2.542494768460268e-09
Rosenheimer_Platz,-5.4206786263247535,3.0644223785177827e-06
Ostbahnhof,-5.46689653854856,2.447394676555828e-06
Leuchtenbergring,-5.602124082165443,1.257839753193419e-06
Pasing,-5.682318473560246,8.431000474529834e-07
Laim,-2.9568394466117858,0.03912639628552678
Hirschgarten,-5.323351905403832,4.897615864144519e-06
Donnersbergerbruecke,-4.78376217306907,5.841227314749224e-05
Hackerbruecke,-4.755791639754902,6.602709198805047e-05
Hauptbahnhof_tief,-4.859104635238091,4.186307495621092e-05
Karlsplatz_Stachus,-4.309074109980667,0.0004284116404786164
Marienplatz,-4.265284183068122,0.0005098881980269776
Isartor,-4.531153011003994,0.00017266463076303325
Rosenheimer_Platz,-3.38156816096106,0.011603491338806688
Ostbahnhof,-3.9668425172564303,0.0015944398200931345
Leuchtenbergring,-4.402749644962514,0.0002935242857338829
Pasing,-5.42299627347191,3.0301661303760877e-06
Laim,-5.843259706691545,3.7343647222109053e-07
Hirschgarten,-11.8815219152508,6.161729156636562e-22
Donnersbergerbruecke,-6.22503796182502,5.113067887413381e-08
Hackerbruecke,-5.964050292132105,2.0072918260648146e-07
Hauptbahnhof_tief,-11.59392968758598,2.7494217880787646e-21
Karlsplatz_Stachus,-6.126273282706965,8.614002491275641e-08
Marienplatz,-5.71314713633577,7.22173405566233e-07
Isartor,-10.125751066581495,9.191593447813219e-18
Rosenheimer_Platz,-3.707498840277203,0.004008904134695329
Ostbahnhof,-4.49293446750646,0.00020250195953363406
Leuchtenbergring,-4.355187951214906,0.00035599058180309896
Pasing,-5.844845166413585,3.7042532913146593e-07
Laim,-3.402290639685163,0.010881031278247733
Hirschgarten,-5.906342246173415,2.703022849094797e-07
Donnersbergerbruecke,-8.578701047947296,7.834571812809901e-14
Hackerbruecke,-13.229045885479023,9.66833985695355e-25
Hauptbahnhof_tief,-4.823661361142486,4.8992358742854793e-05
Karlsplatz_Stachus,-13.367540970906896,5.276630885640338e-25
Marienplatz,-3.905504177872634,0.001994710743088089
Isartor,-11.368293448721975,9.111128567994312e-21
Rosenheimer_Platz,-5.92421916059569,2.4654589018790946e-07
Ostbahnhof,-10.110282183269204,1.0045533399948952e-17
Leuchtenbergring,-5.556593349639294,1.575839360429978e-06
Pasing,-3.2590479837466906,0.016811261503848922
Laim,-4.907148947473952,3.3773995361294604e-05
Hirschgarten,-11.01428326795561,6.212926234850597e-20
Donnersbergerbruecke,-6.753029975834961,2.9183640196515303e-09
Hackerbruecke,-5.333816163052383,4.65823606303083e-06
Hauptbahnhof_tief,-12.421693408113626,4.123358345946787e-23
Karlsplatz_Stachus,-8.414799656938847,2.0574797095752339e-13
Marienplatz,-12.840502942091048,5.6203107003784945e-24
Isartor,-11.556630548555583,3.3467688727279352e-21
Rosenheimer_Platz,-7.245868311926785,1.833003700686954e-10
Ostbahnhof,-11.012894214425733,6.260464569570773e-20
Leuchtenbergring,-9.251905139003664,1.484462289404084e-15
Pasing,-3.1278199694641615,0.02456172406365428
Laim,-8.382181801896294,2.492942572282919e-13
Hirschgarten,-7.824899727272889,6.52103911400788e-12
Donnersbergerbruecke,-2.9563653270214063,0.039175174578411104
Hackerbruecke,-1.9750072264933258,0.2976379123799392
Hauptbahnhof_tief,-2.4777124997361675,0.12099171235899653
Karlsplatz_Stachus,-2.4957292463001637,0.11651690634094564
Marienplatz,-2.4935792055314754,0.11704439993588422
Isartor,-3.5200815743045957,0.007486088285652259
Rosenheimer_Platz,-1.9308926500798995,0.3176706614785437
Ostbahnhof,-3.647631780716437,0.004913051338550533
Leuchtenbergring,-1.4767447449300248,0.5449824190862288
Pasing,-2.834746940745675,0.053479268723468025
Laim,-4.341479934577601,0.0003762098586302823
Hirschgarten,-7.580909406060261,2.6835409230669418e-11
Donnersbergerbruecke,-1.8302774772859862,0.3655367158004259
Hackerbruecke,-1.6485032547180976,0.4578211383314608
Hauptbahnhof_tief,-3.1166990128679437,0.025341816014296456
Karlsplatz_Stachus,-2.740032573891764,0.0673633481086955
Marienplatz,-2.1520168816845415,0.2241188766110901
Isartor,-5.781769681941157,5.106292257080342e-07
Rosenheimer_Platz,-1.8543988347472704,0.3538077908930443
Ostbahnhof,-5.5873157224760295,1.353701131246799e-06
Leuchtenbergring,-2.2501344702154134,0.18855497393916787
Pasing,-3.065115928864257,0.02924480530245077
Laim,-2.9749140267059513,0.037304458109774674
Hirschgarten,-3.8165394295967694,0.0027425564370457136
Donnersbergerbruecke,-3.1062458918235003,0.02609440419378951
Hackerbruecke,-2.6423556068387555,0.08455532287923045
Hauptbahnhof_tief,-3.5227760472227794,0.007421064964644524
Karlsplatz_Stachus,-3.33596954250574,0.013345225093239687
Marienplatz,-2.8762779145786275,0.04817691274152084
Isartor,-3.4599504028038073,0.009077234020792904
Rosenheimer_Platz,-3.357897053225275,0.012480680613693255
Ostbahnhof,-3.380954603237912,0.011625517641322606
Leuchtenbergring,-2.759083773295873,0.06436021818328808
Pasing,-4.43562985581687,0.00025657707649267983
Laim,-7.079722545543226,4.700566575423954e-10
Hirschgarten,-8.143549480105444,1.0129965708487885e-12
Donnersbergerbruecke,-10.189915057320631,6.362131405972966e-18
Hackerbruecke,-7.7449812836761875,1.0377479501017378e-11
Hauptbahnhof_tief,-7.85294503870967,5.538564906674021e-12
Karlsplatz_Stachus,-10.44181873549143,1.5150949432672506e-18
Marienplatz,-7.1284312533477925,3.569566344713873e-10
Isartor,-7.60998402492028,2.268615199660502e-11
Rosenheimer_Platz,-7.409197165400178,7.208890386934206e-11
Ostbahnhof,-8.132979815405074,1.0777638932035415e-12
Leuchtenbergring,-3.849194901706143,0.002442243556632155
Pasing,-9.72136389712767,9.524530645724732e-17
Laim,-11.278223233287848,1.4782751362602347e-20
Hirschgarten,-5.755829667213261,5.823036726781275e-07
Donnersbergerbruecke,-3.416764158922551,0.010400486470153202
Hackerbruecke,-4.801637449913525,5.399502756412822e-05
Hauptbahnhof_tief,-4.624882530905748,0.0001161949270495133
Karlsplatz_Stachus,-6.520222767830228,1.0466786809307749e-08
Marienplatz,-3.9455541477536227,0.001724031376957794
Isartor,-5.063809164861584,1.65685230241836e-05
Rosenheimer_Platz,-4.9101635404734125,3.3320072908091205e-05
Ostbahnhof,-4.63473747454551,0.00011140843259815848
Leuchtenbergring,-5.081285522196026,1.528596896571732e-05
Pasing,-7.7235862953314935,1.1749660161759989e-11
Laim,-14.706231281795969,2.8944934011168013e-27
Hirschgarten,-8.688853828931816,4.0924524486348554e-14
Donnersbergerbruecke,-12.924577154276058,3.811656621706006e-24
Hackerbruecke,-12.427755842476225,4.003416323644603e-23
Hauptbahnhof_tief,-5.430767793719851,2.9179944002131765e-06
Karlsplatz_Stachus,-8.623544413514923,6.01469157083114e-14
Marienplatz,-12.461575105722485,3.3967688027788997e-23
Isartor,-5.491533882854811,2.169746541295761e-06
Rosenheimer_Platz,-8.058816148411568,1.6642785241262935e-12
Ostbahnhof,-11.731641144968135,1.3373211452058711e-21
Leuchtenbergring,-7.85453621729125,5.487466559583194e-12
Pasing,-10.10469291901908,1.0373355282622386e-17
Laim,-2.804601905228022,0.057619419487210506
Hirschgarten,-15.152624725053078,6.763499715970823e-28
Donnersbergerbruecke,-13.714037969960478,1.2224108676845201e-25
Hackerbruecke,-14.64556463197569,3.567191812182425e-27
Hauptbahnhof_tief,-13.671579214123975,1.456305322182252e-25
Karlsplatz_Stachus,-9.041339628271473,5.123716376366535e-15
Marienplatz,-14.014726842631331,3.660208948376903e-26
Isartor,-12.960255214972335,3.2365239436216645e-24
Rosenheimer_Platz,-12.381862196829603,5.008289481382891e-23
Ostbahnhof,-13.088926422052566,1.8053836492641173e-24
Leuchtenbergring,-2.379885013597699,0.14749438055620795
Pasing,-6.4063400307996545,1.9390822104674897e-08
Laim,-1.715422245422077,0.42318450069486463
Hirschgarten,-2.3549123171266446,0.1548683658618285
Donnersbergerbruecke,-1.9813084031949073,0.29482836658438294
Hackerbruecke,-2.1640309559882733,0.21955809095352496
Hauptbahnhof_tief,-2.5460592912195157,0.10466588771159929
Karlsplatz_Stachus,-1.4587476462559819,0.553810733059107
Marienplatz,-2.5882595375988497,0.09544814173507671
Isartor,-2.294418273453343,0.1737745095490555
Rosenheimer_Platz,-1.4183173543379857,0.5734637304561979
Ostbahnhof,-2.2637082117429834,0.18393999286474755
Leuchtenbergring,-2.5324021843652074,0.10778822586768949
Pasing,-5.058807823556474,1.6954292216743723e-05
Laim,-4.919590374655052,3.193819878135335e-05
Hirschgarten,-7.58436710848491,2.630492083953986e-11
Donnersbergerbruecke,-3.6988400890968154,0.004129498936355108
Hackerbruecke,-1.236471225184586,0.6577133163618938
Hauptbahnhof_tief,-4.9475131189533625,2.8161175246358427e-05
Karlsplatz_Stachus,-1.4540950617088173,0.5560854521802854
Marienplatz,-1.1865428183493048,0.6793576973184327
Isartor,-4.166063661761958,0.0007516884831608496
Rosenheimer_Platz,-0.9908090991171695,0.7566016930763939
Ostbahnhof,-1.4152632518559118,0.5749372455558405
Leuchtenbergring,-1.7628522110712694,0.39905417038728963
Pasing,-4.035364969648295,0.001236240681181877
Laim,-4.844760496776536,4.461925592207166e-05
Hirschgarten,-4.344601279577657,0.0003715125682877793
Donnersbergerbruecke,-7.101969771078,4.145652415600162e-10
Hackerbruecke,-5.626730248712494,1.1129977806421371e-06
Hauptbahnhof_tief,-4.573366471114406,0.0001445849888445394
Karlsplatz_Stachus,-4.383147821899394,0.0003178938976940228
Marienplatz,-5.23722069183424,7.377249036307999e-06
Isartor,-4.57756924034502,0.0001420410369849661
Rosenheimer_Platz,-5.529652029894597,1.7995746015885824e-06
Ostbahnhof,-4.856952270262512,4.2265950137964884e-05
Leuchtenbergring,-5.610348693745986,1.2074916342732516e-06
Pasing,-8.607335999866855,6.617753372504251e-14
Laim,-5.88609086625047,2.999274198180521e-07
Hirschgarten,-5.320261018727821,4.970578524227383e-06
Donnersbergerbruecke,-13.716093722199782,1.2121285373054964e-25
Hackerbruecke,-12.617380325424751,1.60580957951448e-23
Hauptbahnhof_tief,-5.267639583348751,6.38723784211818e-06
Karlsplatz_Stachus,-13.916954080869578,5.381804111160151e-26
Marienplatz,-12.609290755157282,1.6689689164956856e-23
Isartor,-8.424181925827645,1.946918228698403e-13
Rosenheimer_Platz,-6.19601612263648,5.962947843723106e-08
Ostbahnhof,-3.4732664201006136,0.008700806678923655
Leuchtenbergring,-5.378185761821828,3.763488564603173e-06
Pasing,-7.168880169103505,2.8386727449461853e-10
Laim,-3.6315282578740953,0.005186106517903007
Hirschgarten,-3.261587440976091,0.016685296645595562
Donnersbergerbruecke,-2.8425167723779694,0.05245250163143615
Hackerbruecke,-3.2297349340262134,0.018326744567481193
Hauptbahnhof_tief,-2.9623882648692677,0.038559297676804424
Karlsplatz_Stachus,-2.4812072545554065,0.12011401407652361
Marienplatz,-2.559108054361023,0.1017466997640395
Isartor,-3.0522652042131644,0.03029344724157346
Rosenheimer_Platz,-2.070649261512821,0.25647924266245387
Ostbahnhof,-2.5207702522375683,0.11050213703161632
Leuchtenbergring,-3.4494067199668885,0.00938557485840059
Pasing,-5.287009434267057,5.8253205200253795e-06
Laim,-3.5736614080280877,0.006284995394818315
Hirschgarten,-3.7387446304133594,0.0036000308105410624
Donnersbergerbruecke,-3.818543202539182,0.002723190937826132
Hackerbruecke,-11.240738808094799,1.809786851714861e-20
Hauptbahnhof_tief,-7.749043737667241,1.0135541729248535e-11
Karlsplatz_Stachus,-6.449343913819854,1.5373219357197495e-08
Marienplatz,-8.116951783380795,1.1839375698131017e-12
Isartor,-9.219894258260256,1.7917300052726122e-15
