event_id,stop_id,richtung,t0,n_trips,t0_date,peak_t0,terzil,dauer_min,station_name,stunde
1652,8004131,West,2025-06-19 17:57:07.968763+00:00,45,2025-06-19,1017.1428571428571,hoch,171.83420398333334,Isartor,17
1654,8004131,West,2025-06-20 09:09:50.571194+00:00,47,2025-06-20,692.0,hoch,151.63091403333334,Isartor,9
1663,8004131,West,2025-06-22 14:10:55.133405+00:00,66,2025-06-22,638.5714285714286,hoch,91.53206041666667,Isartor,14
1665,8004131,West,2025-06-24 10:17:55.983933+00:00,3,2025-06-24,232.22222222222223,hoch,11.384545683333332,Isartor,10
1668,8004131,West,2025-06-24 20:17:31.905500+00:00,5,2025-06-24,306.25,hoch,24.33705755,Isartor,20
1671,8004131,West,2025-06-26 11:17:37.264780+00:00,10,2025-06-26,-2.5,mittel,22.349766416666668,Isartor,11
1677,8004131,West,2025-06-28 10:17:32.632227+00:00,85,2025-06-28,33.33333333333334,mittel,84.8324364,Isartor,10
1679,8004131,West,2025-06-30 06:16:13.527945+00:00,16,2025-06-30,173.33333333333334,hoch,63.47096908333333,Isartor,6
1683,8004131,West,2025-06-30 13:17:07.686887+00:00,5,2025-06-30,48.571428571428584,mittel,0.00011365000000000001,Isartor,13
1686,8004131,West,2025-07-01 14:44:35.565675+00:00,92,2025-07-01,1177.0,hoch,152.50845313333332,Isartor,14
1688,8004131,West,2025-07-02 12:09:19.267227+00:00,38,2025-07-02,353.75,hoch,68.00216156666667,Isartor,12
1692,8004131,West,2025-07-03 00:17:33.810636+00:00,3,2025-07-03,,,0.0009009666666666666,Isartor,0
1693,8004131,West,2025-07-03 06:18:02.773913+00:00,6,2025-07-03,243.75,hoch,19.093147866666666,Isartor,6
1694,8004131,West,2025-07-03 16:00:54.281920+00:00,3,2025-07-03,-133.33333333333331,niedrig,19.975165566666664,Isartor,16
1701,8004131,West,2025-07-07 04:23:37.992860+00:00,15,2025-07-07,312.8571428571429,hoch,21.302200016666667,Isartor,4
1703,8004131,West,2025-07-07 13:38:30.797394+00:00,9,2025-07-07,51.25,mittel,76.38527908333334,Isartor,13
1705,8004131,West,2025-07-08 07:18:01.807987+00:00,3,2025-07-08,581.25,hoch,0.00015653333333333333,Isartor,7
1707,8004131,West,2025-07-08 14:02:50.363519+00:00,5,2025-07-08,340.5,hoch,62.2475549,Isartor,14
1712,8004131,West,2025-07-09 07:34:06.182789+00:00,7,2025-07-09,316.66666666666663,hoch,111.8234371,Isartor,7
1715,8004131,West,2025-07-09 12:24:26.481680+00:00,4,2025-07-09,-88.75,niedrig,42.4900666,Isartor,12
1717,8004131,West,2025-07-10 11:17:06.793622+00:00,3,2025-07-10,198.0,hoch,0.00012806666666666667,Isartor,11
1723,8004131,West,2025-07-12 12:17:23.958870+00:00,15,2025-07-12,80.0,mittel,0.000815,Isartor,12
1725,8004131,West,2025-07-14 08:53:22.800723+00:00,4,2025-07-14,228.0,hoch,32.29094893333333,Isartor,8
1726,8004131,West,2025-07-16 06:17:40.324320+00:00,10,2025-07-16,-104.44444444444446,niedrig,0.0012591833333333332,Isartor,6
1729,8004131,West,2025-07-17 07:50:32.454807+00:00,5,2025-07-17,-17.142857142857167,mittel,27.184335383333334,Isartor,7
1735,8004131,West,2025-07-17 18:58:24.289539+00:00,3,2025-07-17,203.75,hoch,24.255183116666668,Isartor,18
1738,8004131,West,2025-07-18 18:18:05.662669+00:00,6,2025-07-18,-79.0,niedrig,13.3493975,Isartor,18
1742,8004131,West,2025-07-21 16:55:42.954931+00:00,8,2025-07-21,-166.66666666666669,niedrig,86.964387,Isartor,16
1749,8004131,West,2025-07-28 11:17:47.071747+00:00,19,2025-07-28,32.0,mittel,0.005085016666666667,Isartor,11
1754,8004131,West,2025-08-03 04:59:06.529863+00:00,4,2025-08-03,-8.888888888888886,mittel,13.883574000000001,Isartor,4
1755,8004131,West,2025-08-03 11:16:18.079442+00:00,35,2025-08-03,286.25,hoch,62.98736471666667,Isartor,11
1759,8004131,West,2025-08-06 06:08:26.282316+00:00,3,2025-08-06,375.0,hoch,21.28308601666667,Isartor,6
1761,8004131,West,2025-08-06 10:33:44.656294+00:00,61,2025-08-06,97.5,mittel,164.76585304999998,Isartor,10
1764,8004131,West,2025-08-08 09:16:48.180954+00:00,6,2025-08-08,171.0,hoch,0.0005914166666666667,Isartor,9
1767,8004131,West,2025-08-11 19:22:19.177424+00:00,3,2025-08-11,576.0,hoch,24.76900626666667,Isartor,19
1769,8004131,West,2025-08-12 21:17:57.366601+00:00,4,2025-08-12,,,0.00014788333333333334,Isartor,21
1770,8004131,West,2025-08-13 04:09:51.621393+00:00,13,2025-08-13,23.0,mittel,80.63448926666666,Isartor,4
1777,8004131,West,2025-08-20 20:29:27.182129+00:00,3,2025-08-20,398.57142857142856,hoch,28.748117266666668,Isartor,20
1779,8004131,West,2025-08-21 07:18:04.163739+00:00,79,2025-08-21,-76.0,niedrig,325.5056303666667,Isartor,7
1780,8004131,West,2025-08-21 14:04:23.129377+00:00,4,2025-08-21,22.0,mittel,17.05198215,Isartor,14
1787,8004131,West,2025-08-28 18:16:14.341031+00:00,14,2025-08-28,152.0,mittel,12.685477850000002,Isartor,18
1788,8004131,West,2025-08-30 20:16:27.139233+00:00,5,2025-08-30,,,0.0142574,Isartor,20
1789,8004131,West,2025-09-01 12:17:57.942824+00:00,6,2025-09-01,-147.0,niedrig,0.006768283333333333,Isartor,12
1791,8004131,West,2025-09-04 15:17:28.554880+00:00,15,2025-09-04,-63.0,niedrig,46.71188508333333,Isartor,15
1794,8004131,West,2025-09-05 17:17:37.056127+00:00,45,2025-09-05,-62.0,niedrig,32.23077151666667,Isartor,17
1795,8004131,West,2025-09-06 16:17:24.721180+00:00,6,2025-09-06,71.5,mittel,30.092592649999997,Isartor,16
1796,8004131,West,2025-09-07 10:13:02.638937+00:00,10,2025-09-07,561.4285714285714,hoch,34.62670983333333,Isartor,10
1799,8004131,West,2025-09-08 05:49:31.180470+00:00,4,2025-09-08,184.0,hoch,32.60700033333333,Isartor,5
1801,8004131,West,2025-09-08 11:27:58.192530+00:00,20,2025-09-08,123.0,mittel,38.226078199999996,Isartor,11
1813,8004131,West,2025-10-08 06:06:06.550385+00:00,20,2025-10-08,514.5,hoch,106.00361208333334,Isartor,6
1815,8004131,West,2025-10-08 14:16:10.682707+00:00,5,2025-10-08,70.0,mittel,15.968758166666667,Isartor,14
1827,8004131,West,2025-10-15 11:55:53.105664+00:00,7,2025-10-15,48.0,mittel,68.0269253,Isartor,11
1830,8004131,West,2025-10-15 20:16:52.584400+00:00,5,2025-10-15,49.0,mittel,0.016659749999999997,Isartor,20
1836,8004131,West,2025-10-23 07:48:17.965010+00:00,5,2025-10-23,246.0,hoch,22.182025716666665,Isartor,7
1838,8004131,West,2025-10-28 17:17:03.684565+00:00,28,2025-10-28,916.0,hoch,56.203733850000006,Isartor,17
1844,8004131,West,2025-11-10 08:16:53.485080+00:00,13,2025-11-10,-93.0,niedrig,12.008352533333333,Isartor,8
1847,8004131,West,2025-11-10 13:23:13.817152+00:00,4,2025-11-10,-5.0,mittel,0.01291725,Isartor,13
1848,8004131,West,2025-11-10 19:17:23.102410+00:00,156,2025-11-10,-89.5,niedrig,184.4728236,Isartor,19
1849,8004131,West,2025-11-11 09:17:23.303465+00:00,61,2025-11-11,-15.0,mittel,0.029019033333333333,Isartor,9
1851,8004131,West,2025-11-12 01:16:12.137596+00:00,5,2025-11-12,,,0.00141815,Isartor,1
1857,8004131,West,2025-11-12 12:18:10.954009+00:00,36,2025-11-12,183.33333333333331,hoch,90.01442101666666,Isartor,12
1861,8004131,West,2025-11-13 05:14:28.975132+00:00,6,2025-11-13,-250.0,niedrig,2.0286018666666665,Isartor,5
1870,8004131,West,2025-11-14 19:54:54.630516+00:00,3,2025-11-14,-183.0,niedrig,25.97238168333333,Isartor,19
1873,8004131,West,2025-11-16 22:17:44.449167+00:00,25,2025-11-16,,,16.385491166666664,Isartor,22
1882,8004131,West,2025-11-18 09:02:57.531434+00:00,15,2025-11-18,145.0,mittel,42.00490946666666,Isartor,9
1888,8004131,West,2025-11-19 01:17:15.687289+00:00,4,2025-11-19,,,0.0026955000000000004,Isartor,1
1892,8004131,West,2025-11-19 15:17:24.262442+00:00,13,2025-11-19,-197.0,niedrig,11.981439116666667,Isartor,15
1896,8004131,West,2025-11-20 10:18:03.203292+00:00,50,2025-11-20,97.22222222222223,mittel,19.918597766666668,Isartor,10
1898,8004131,West,2025-11-21 07:28:52.394178+00:00,45,2025-11-21,-242.22222222222223,niedrig,8.018517566666667,Isartor,7
1901,8004131,West,2025-11-22 04:58:08.191282+00:00,34,2025-11-22,447.5,hoch,18.001362866666668,Isartor,4
1902,8004131,West,2025-11-22 22:16:30.026235+00:00,11,2025-11-22,-97.5,niedrig,0.016341416666666667,Isartor,22
1904,8004131,West,2025-11-23 09:16:49.545214+00:00,5,2025-11-23,-154.16666666666666,niedrig,0.003560583333333333,Isartor,9
1912,8004131,West,2025-11-26 13:04:07.203951+00:00,4,2025-11-26,40.0,mittel,18.010881633333334,Isartor,13
1914,8004131,West,2025-12-04 15:16:47.712241+00:00,3,2025-12-04,252.0,hoch,0.013784033333333334,Isartor,15
1918,8004131,West,2025-12-10 09:37:47.860850+00:00,13,2025-12-10,743.3333333333334,hoch,87.98763141666667,Isartor,9
1920,8004131,West,2025-12-10 17:17:58.581697+00:00,10,2025-12-10,408.75,hoch,17.98348195,Isartor,17
1922,8004131,West,2025-12-11 17:16:58.222516+00:00,9,2025-12-11,-278.3333333333333,niedrig,0.016941849999999998,Isartor,17
1929,8004131,West,2025-12-18 10:16:14.472770+00:00,14,2025-12-18,112.5,mittel,40.031889666666665,Isartor,10
1934,8004131,West,2025-12-20 11:41:28.028079+00:00,8,2025-12-20,15.0,mittel,13.996539566666666,Isartor,11
1943,8004131,West,2025-12-30 17:16:44.099857+00:00,14,2025-12-30,-110.0,niedrig,26.000541183333333,Isartor,17
1483,8004131,Ost,2025-01-05 15:17:54.725589+00:00,6,2025-01-05,170.0,hoch,0.003480033333333333,Isartor,15
1488,8004131,Ost,2025-01-09 19:23:31.212725+00:00,3,2025-01-09,593.0,hoch,24.013884599999997,Isartor,19
1491,8004131,Ost,2025-01-13 18:13:20.472399+00:00,15,2025-01-13,,,0.00122495,Isartor,18
1492,8004131,Ost,2025-01-15 05:05:53.835322+00:00,4,2025-01-15,332.0,hoch,3.9962273666666666,Isartor,5
1497,8004131,Ost,2025-01-21 10:01:24.201723+00:00,3,2025-01-21,65.0,mittel,18.009427533333334,Isartor,10
1508,8004131,Ost,2025-01-24 22:37:24.530675+00:00,3,2025-01-24,65.0,mittel,15.99865705,Isartor,22
1509,8004131,Ost,2025-01-27 22:17:59.891302+00:00,4,2025-01-27,33.75,mittel,29.801233533333335,Isartor,22
1513,8004131,Ost,2025-02-04 09:17:04.260688+00:00,9,2025-02-04,-57.5,niedrig,0.00098285,Isartor,9
1516,8004131,Ost,2025-02-07 13:51:00.560254+00:00,3,2025-02-07,464.44444444444446,hoch,14.01155955,Isartor,13
1517,8004131,Ost,2025-02-08 05:27:00.440319+00:00,3,2025-02-08,1268.3333333333333,hoch,4.0002497833333335,Isartor,5
1522,8004131,Ost,2025-02-12 10:17:04.502573+00:00,15,2025-02-12,208.57142857142858,hoch,0.006699166666666667,Isartor,10
1523,8004131,Ost,2025-02-13 04:35:01.102419+00:00,3,2025-02-13,460.0,hoch,14.001808183333333,Isartor,4
1531,8004131,Ost,2025-02-14 22:59:43.018955+00:00,120,2025-02-14,-221.25,niedrig,64.47250126666667,Isartor,22
1533,8004131,Ost,2025-02-16 08:50:11.986253+00:00,64,2025-02-16,,,207.99024823333332,Isartor,8
1540,8004131,Ost,2025-02-20 15:16:12.963513+00:00,8,2025-02-20,-43.33333333333334,niedrig,12.006956683333334,Isartor,15
1541,8004131,Ost,2025-02-23 12:02:12.996377+00:00,10,2025-02-23,,,79.98935911666668,Isartor,12
1543,8004131,Ost,2025-02-25 14:04:13.319916+00:00,4,2025-02-25,-183.75,niedrig,29.998879233333334,Isartor,14
1546,8004131,Ost,2025-03-04 09:36:39.831998+00:00,18,2025-03-04,360.0,hoch,217.9967028,Isartor,9
1548,8004131,Ost,2025-03-05 08:16:40.266675+00:00,15,2025-03-05,18.0,mittel,0.0013791833333333333,Isartor,8
1550,8004131,Ost,2025-03-06 12:01:13.775511+00:00,3,2025-03-06,3.333333333333343,mittel,20.007002800000002,Isartor,12
1552,8004131,Ost,2025-03-07 18:37:14.337687+00:00,6,2025-03-07,-65.0,niedrig,1.9953058000000001,Isartor,18
1562,8004131,Ost,2025-03-17 09:01:23.052819+00:00,9,2025-03-17,104.0,mittel,2.96e-05,Isartor,9
1566,8004131,Ost,2025-03-20 06:07:23.379891+00:00,3,2025-03-20,-99.0,niedrig,12.037883533333334,Isartor,6
1569,8004131,Ost,2025-03-24 09:05:22.967719+00:00,4,2025-03-24,342.5,hoch,4.718502366666667,Isartor,9
1572,8004131,Ost,2025-03-26 19:39:41.621925+00:00,3,2025-03-26,216.25,hoch,48.1480396,Isartor,19
1573,8004131,Ost,2025-03-28 09:16:24.416008+00:00,6,2025-03-28,491.6666666666667,hoch,0.0041788,Isartor,9
1576,8004131,Ost,2025-04-02 17:09:21.961001+00:00,6,2025-04-02,-65.5,niedrig,16.056189516666667,Isartor,17
1579,8004131,Ost,2025-04-10 12:54:48.685620+00:00,3,2025-04-10,-96.25,niedrig,15.811155916666667,Isartor,12
1583,8004131,Ost,2025-04-16 16:45:06.339389+00:00,3,2025-04-16,138.75,mittel,4.5118126,Isartor,16
1586,8004131,Ost,2025-04-17 14:17:40.099870+00:00,5,2025-04-17,-3.333333333333343,mittel,0.0003839,Isartor,14
1587,8004131,Ost,2025-04-20 08:08:28.649225+00:00,10,2025-04-20,-96.66666666666667,niedrig,59.04340695,Isartor,8
1588,8004131,Ost,2025-04-22 13:13:49.050976+00:00,45,2025-04-22,580.0,hoch,94.98870148333334,Isartor,13
1589,8004131,Ost,2025-04-22 17:17:32.270513+00:00,4,2025-04-22,-152.0,niedrig,0.007184866666666666,Isartor,17
1590,8004131,Ost,2025-04-27 06:17:48.483475+00:00,13,2025-04-27,6.666666666666671,mittel,0.008170533333333334,Isartor,6
1592,8004131,Ost,2025-04-27 21:16:30.201710+00:00,40,2025-04-27,,,110.33712906666666,Isartor,21
1597,8004131,Ost,2025-04-29 08:13:55.399870+00:00,40,2025-04-29,368.8888888888889,hoch,101.01620996666666,Isartor,8
1598,8004131,Ost,2025-04-29 21:18:03.741994+00:00,3,2025-04-29,-50.0,niedrig,0.005809166666666667,Isartor,21
1603,8004131,Ost,2025-05-01 13:46:44.388589+00:00,7,2025-05-01,115.0,mittel,30.28194885,Isartor,13
1606,8004131,Ost,2025-05-02 20:04:13.409693+00:00,36,2025-05-02,1271.6666666666667,hoch,75.09479401666667,Isartor,20
1607,8004131,Ost,2025-05-04 12:33:55.175226+00:00,134,2025-05-04,-45.0,niedrig,359.94155615,Isartor,12
1608,8004131,Ost,2025-05-04 23:02:20.400640+00:00,16,2025-05-04,245.14285714285717,hoch,0.016616733333333335,Isartor,23
1610,8004131,Ost,2025-05-05 09:34:52.277684+00:00,4,2025-05-05,370.55555555555554,hoch,38.418867866666666,Isartor,9
1611,8004131,Ost,2025-05-05 17:16:50.949355+00:00,4,2025-05-05,7.7777777777777715,mittel,12.33971915,Isartor,17
1612,8004131,Ost,2025-05-08 04:54:41.326650+00:00,3,2025-05-08,559.375,hoch,26.941044116666667,Isartor,4
1613,8004131,Ost,2025-05-09 03:40:42.265120+00:00,23,2025-05-09,25.0,mittel,84.55711106666666,Isartor,3
1615,8004131,Ost,2025-05-15 12:18:06.580524+00:00,4,2025-05-15,106.66666666666666,mittel,0.0039512,Isartor,12
1620,8004131,Ost,2025-05-21 17:17:07.922955+00:00,3,2025-05-21,-191.25,niedrig,28.87242001666667,Isartor,17
1622,8004131,Ost,2025-05-24 10:16:54.539817+00:00,39,2025-05-24,18.75,mittel,45.91298105,Isartor,10
1623,8004131,Ost,2025-05-26 04:10:17.137523+00:00,12,2025-05-26,180.0,hoch,61.009236783333336,Isartor,4
1632,8004131,Ost,2025-05-31 17:12:22.749490+00:00,4,2025-05-31,763.75,hoch,8.914862166666667,Isartor,17
1633,8004131,Ost,2025-06-03 04:03:34.939653+00:00,14,2025-06-03,-58.33333333333333,niedrig,106.43742581666667,Isartor,4
1634,8004131,Ost,2025-06-03 20:17:08.736184+00:00,6,2025-06-03,-120.0,niedrig,0.0007471166666666667,Isartor,20
1635,8004131,Ost,2025-06-04 07:29:39.647995+00:00,4,2025-06-04,87.0,mittel,38.283824366666664,Isartor,7
1636,8004131,Ost,2025-06-07 05:40:18.426008+00:00,3,2025-06-07,892.1428571428571,hoch,12.950266050000002,Isartor,5
1637,8004131,Ost,2025-06-08 12:22:18.942781+00:00,3,2025-06-08,,,19.06487428333333,Isartor,12
1638,8004131,Ost,2025-06-10 10:55:58.237996+00:00,3,2025-06-10,1707.5,hoch,11.542560616666666,Isartor,10
1639,8004131,Ost,2025-06-11 13:40:53.402993+00:00,3,2025-06-11,612.2222222222222,hoch,3.6833333333333334e-06,Isartor,13
1642,8004131,Ost,2025-06-16 04:58:51.959936+00:00,4,2025-06-16,356.66666666666663,hoch,27.507167133333333,Isartor,4
1645,8004131,Ost,2025-06-16 11:06:02.220901+00:00,4,2025-06-16,82.22222222222223,mittel,28.538222183333335,Isartor,11
1646,8004131,Ost,2025-06-18 22:42:53.606362+00:00,3,2025-06-18,791.4285714285714,hoch,0.0002566166666666667,Isartor,22
1653,8004131,Ost,2025-06-19 21:05:15.080423+00:00,7,2025-06-19,,,33.51352656666667,Isartor,21
1660,8004131,Ost,2025-06-21 21:16:24.442375+00:00,4,2025-06-21,153.75,mittel,24.524755350000003,Isartor,21
1664,8004131,Ost,2025-06-24 07:45:48.781010+00:00,33,2025-06-24,778.5,hoch,75.60798933333334,Isartor,7
1667,8004131,Ost,2025-06-24 17:17:12.443671+00:00,28,2025-06-24,-173.33333333333331,niedrig,2.0422629666666667,Isartor,17
1670,8004131,Ost,2025-06-25 16:16:19.489523+00:00,34,2025-06-25,197.0,hoch,90.19646743333332,Isartor,16
1672,8004131,Ost,2025-06-26 12:12:37.334369+00:00,4,2025-06-26,-94.44444444444446,niedrig,10.520635316666667,Isartor,12
1673,8004131,Ost,2025-06-27 02:31:42.903926+00:00,14,2025-06-27,,,0.00093615,Isartor,2
1687,8004131,Ost,2025-07-02 07:16:14.642737+00:00,93,2025-07-02,-355.5,niedrig,157.55443096666667,Isartor,7
1690,8004131,Ost,2025-07-02 22:16:16.010194+00:00,4,2025-07-02,-82.22222222222223,niedrig,0.0021830499999999997,Isartor,22
1696,8004131,Ost,2025-07-03 23:18:03.896005+00:00,3,2025-07-03,6.0,mittel,0.0010534333333333333,Isartor,23
1700,8004131,Ost,2025-07-05 16:30:23.742141+00:00,3,2025-07-05,-153.33333333333334,niedrig,26.9210349,Isartor,16
1702,8004131,Ost,2025-07-07 05:34:46.514635+00:00,6,2025-07-07,57.5,mittel,29.01952,Isartor,5
1710,8004131,Ost,2025-07-08 20:17:00.149992+00:00,7,2025-07-08,,,1.76840905,Isartor,20
1711,8004131,Ost,2025-07-09 03:37:14.829414+00:00,4,2025-07-09,-48.888888888888886,niedrig,47.06867815,Isartor,3
1714,8004131,Ost,2025-07-09 10:42:31.293163+00:00,5,2025-07-09,-187.77777777777777,niedrig,64.85800016666667,Isartor,10
1716,8004131,Ost,2025-07-10 03:47:14.805369+00:00,17,2025-07-10,-108.88888888888889,niedrig,187.24570864999998,Isartor,3
1727,8004131,Ost,2025-07-16 10:08:45.186421+00:00,4,2025-07-16,132.85714285714283,mittel,10.168535733333332,Isartor,10
1728,8004131,Ost,2025-07-17 06:53:06.612642+00:00,4,2025-07-17,118.88888888888891,mittel,16.55513935,Isartor,6
1734,8004131,Ost,2025-07-17 18:16:37.899545+00:00,6,2025-07-17,105.0,mittel,4.035032316666666,Isartor,18
1740,8004131,Ost,2025-07-21 08:13:14.380284+00:00,63,2025-07-21,372.0,hoch,159.7916776,Isartor,8
1741,8004131,Ost,2025-07-21 13:17:43.422990+00:00,11,2025-07-21,-31.111111111111114,mittel,0.005047783333333333,Isartor,13
1743,8004131,Ost,2025-07-23 09:16:58.590782+00:00,7,2025-07-23,,,0.0003725166666666667,Isartor,9
1745,8004131,Ost,2025-07-24 13:32:18.641032+00:00,4,2025-07-24,-53.5,niedrig,41.781984683333334,Isartor,13
1750,8004131,Ost,2025-08-01 08:24:45.018034+00:00,4,2025-08-01,-46.25,niedrig,10.857165199999999,Isartor,8
1753,8004131,Ost,2025-08-01 20:16:46.453301+00:00,104,2025-08-01,162.0,hoch,63.16940745,Isartor,20
1756,8004131,Ost,2025-08-03 15:40:07.683684+00:00,3,2025-08-03,-138.0,niedrig,19.43132608333333,Isartor,15
1757,8004131,Ost,2025-08-05 09:51:44.922959+00:00,6,2025-08-05,-18.0,mittel,24.940339016666666,Isartor,9
1758,8004131,Ost,2025-08-05 21:18:06.503851+00:00,8,2025-08-05,-390.0,niedrig,18.5266012,Isartor,21
1760,8004131,Ost,2025-08-06 06:59:50.157165+00:00,14,2025-08-06,-27.0,mittel,40.7561531,Isartor,6
1762,8004131,Ost,2025-08-07 07:36:58.112293+00:00,4,2025-08-07,363.0,hoch,14.484787516666668,Isartor,7
1766,8004131,Ost,2025-08-11 08:35:00.206155+00:00,3,2025-08-11,55.0,mittel,7.962163266666667,Isartor,8
1768,8004131,Ost,2025-08-12 20:16:41.982982+00:00,9,2025-08-12,3.3333333333333286,mittel,6.374661916666667,Isartor,20
1771,8004131,Ost,2025-08-15 18:02:48.529624+00:00,4,2025-08-15,694.0,hoch,2.3394145166666664,Isartor,18
1772,8004131,Ost,2025-08-16 11:17:52.664961+00:00,18,2025-08-16,61.0,mittel,0.0032689666666666666,Isartor,11
1774,8004131,Ost,2025-08-18 07:15:47.522630+00:00,17,2025-08-18,106.0,mittel,94.8364247,Isartor,7
1778,8004131,Ost,2025-08-20 21:17:15.243667+00:00,17,2025-08-20,3.3333333333333357,mittel,25.9662358,Isartor,21
1781,8004131,Ost,2025-08-21 20:08:50.988228+00:00,12,2025-08-21,-143.33333333333334,niedrig,0.003551883333333333,Isartor,20
1785,8004131,Ost,2025-08-27 14:21:35.704212+00:00,4,2025-08-27,-56.0,niedrig,11.7474835,Isartor,14
1797,8004131,Ost,2025-09-07 11:46:25.797592+00:00,4,2025-09-07,112.5,mittel,22.858235383333334,Isartor,11
1800,8004131,Ost,2025-09-08 07:08:04.501157+00:00,14,2025-09-08,-34.0,niedrig,36.94942726666667,Isartor,7
1802,8004131,Ost,2025-09-08 15:17:41.110991+00:00,15,2025-09-08,517.0,hoch,0.04609086666666666,Isartor,15
1803,8004131,Ost,2025-09-18 14:41:57.238320+00:00,12,2025-09-18,109.44444444444446,mittel,24.43697171666667,Isartor,14
1806,8004131,Ost,2025-09-29 19:26:00.822756+00:00,3,2025-09-29,147.0,mittel,0.002924016666666667,Isartor,19
1810,8004131,Ost,2025-10-04 14:16:38.785432+00:00,4,2025-10-04,631.25,hoch,13.997570999999999,Isartor,14
1811,8004131,Ost,2025-10-06 12:17:51.376081+00:00,54,2025-10-06,590.0,hoch,82.03204918333333,Isartor,12
1814,8004131,Ost,2025-10-08 08:28:06.559303+00:00,5,2025-10-08,-71.66666666666669,niedrig,64.01591585,Isartor,8
1820,8004131,Ost,2025-10-14 10:17:37.741150+00:00,39,2025-10-14,117.77777777777777,mittel,0.11084995,Isartor,10
1824,8004131,Ost,2025-10-14 20:16:13.533007+00:00,40,2025-10-14,-96.66666666666666,niedrig,40.00925828333333,Isartor,20
1826,8004131,Ost,2025-10-15 09:29:35.062316+00:00,156,2025-10-15,,,114.29315336666667,Isartor,9
1829,8004131,Ost,2025-10-15 19:14:46.552846+00:00,4,2025-10-15,-127.5,niedrig,38.059325199999996,Isartor,19
1831,8004131,Ost,2025-10-16 15:16:55.249760+00:00,7,2025-10-16,24.0,mittel,33.97781371666667,Isartor,15
1833,8004131,Ost,2025-10-17 17:23:21.778477+00:00,13,2025-10-17,371.6666666666667,hoch,73.99287143333332,Isartor,17
1839,8004131,Ost,2025-10-28 19:17:19.163272+00:00,4,2025-10-28,533.0,hoch,0.011543116666666665,Isartor,19
1840,8004131,Ost,2025-10-29 13:17:03.491205+00:00,10,2025-10-29,-20.0,mittel,26.206211366666665,Isartor,13
1841,8004131,Ost,2025-11-09 13:16:04.358903+00:00,4,2025-11-09,12.222222222222229,mittel,19.99232395,Isartor,13
1845,8004131,Ost,2025-11-10 10:16:55.359993+00:00,109,2025-11-10,,,46.01634873333333,Isartor,10
1856,8004131,Ost,2025-11-12 09:28:05.337281+00:00,17,2025-11-12,338.66666666666663,hoch,90.00494215,Isartor,9
1862,8004131,Ost,2025-11-13 06:12:28.571045+00:00,3,2025-11-13,374.0,hoch,0.0003199333333333334,Isartor,6
1863,8004131,Ost,2025-11-13 15:16:36.904757+00:00,36,2025-11-13,-324.44444444444446,niedrig,0.23399545,Isartor,15
1874,8004131,Ost,2025-11-17 17:18:09.620001+00:00,64,2025-11-17,-174.44444444444446,niedrig,0.3223139,Isartor,17
1883,8004131,Ost,2025-11-18 12:09:04.701492+00:00,8,2025-11-18,63.5,mittel,8.2411155,Isartor,12
1884,8004131,Ost,2025-11-18 16:16:41.691973+00:00,7,2025-11-18,-40.0,niedrig,0.003913783333333334,Isartor,16
1886,8004131,Ost,2025-11-18 23:17:15.993080+00:00,4,2025-11-18,8.888888888888886,mittel,0.0048817,Isartor,23
1897,8004131,Ost,2025-11-20 22:16:25.901105+00:00,30,2025-11-20,-258.8888888888889,niedrig,0.0154803,Isartor,22
1900,8004131,Ost,2025-11-21 22:18:01.076382+00:00,24,2025-11-21,-168.75,niedrig,4.119101933333334,Isartor,22
1907,8004131,Ost,2025-11-23 13:16:49.916222+00:00,8,2025-11-23,184.28571428571428,hoch,29.999144100000002,Isartor,13
1909,8004131,Ost,2025-11-24 08:12:49.894703+00:00,7,2025-11-24,3034.0,hoch,4.022157833333333,Isartor,8
1910,8004131,Ost,2025-11-24 19:17:27.530684+00:00,12,2025-11-24,226.66666666666669,hoch,0.019711116666666664,Isartor,19
1911,8004131,Ost,2025-11-26 11:50:06.952685+00:00,9,2025-11-26,206.25,hoch,48.00386581666667,Isartor,11
1913,8004131,Ost,2025-12-02 06:52:08.957299+00:00,11,2025-12-02,-151.66666666666669,niedrig,90.09205879999999,Isartor,6
1915,8004131,Ost,2025-12-05 07:07:20.624303+00:00,4,2025-12-05,360.0,hoch,18.00247776666667,Isartor,7
1916,8004131,Ost,2025-12-06 19:16:33.312949+00:00,4,2025-12-06,50.0,mittel,0.0037841166666666664,Isartor,19
1917,8004131,Ost,2025-12-10 07:11:48.428137+00:00,6,2025-12-10,,,23.992953333333332,Isartor,7
1919,8004131,Ost,2025-12-10 12:17:50.453016+00:00,83,2025-12-10,-307.5,niedrig,0.08342556666666666,Isartor,12
1923,8004131,Ost,2025-12-11 21:47:26.746115+00:00,13,2025-12-11,55.71428571428572,mittel,52.38822025,Isartor,21
1924,8004131,Ost,2025-12-14 17:12:24.173905+00:00,13,2025-12-14,-222.0,niedrig,19.9932175,Isartor,17
1925,8004131,Ost,2025-12-16 08:16:54.912269+00:00,4,2025-12-16,110.0,mittel,0.0011326,Isartor,8
1926,8004131,Ost,2025-12-16 14:17:48.769660+00:00,11,2025-12-16,54.0,mittel,0.02030935,Isartor,14
1927,8004131,Ost,2025-12-17 08:17:00.634421+00:00,65,2025-12-17,744.0,hoch,121.97931733333333,Isartor,8
